851B757F-4E72-4BD0-8B4D-47E7D7C77D6B;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-19 07:57:16.000;2020-12-19 09:07:23.000;14.00;UPA01;42391;NULL
D979B216-368B-448C-B5E7-19FE7127F671;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-19 07:24:53.000;2020-12-19 09:06:18.000;14.00;UPA01;42390;NULL
DCB032FC-E3CC-4056-A42D-88C50D075E7D;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-19 07:47:29.000;2020-12-19 09:04:05.000;14.00;UPA01;42389;NULL
BE18DB47-5BDD-4AC9-BBAF-1164CF40752F;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-19 08:09:17.000;2020-12-19 09:03:24.000;10.00;UPA01;42388;NULL
A0F46236-BFFC-4C43-944B-2DF780665988;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-19 07:29:10.000;2020-12-19 08:48:35.000;14.00;UPA01;42386;NULL
F72207D6-B38A-40AC-A902-82CC7CEF257B;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-18 19:26:09.000;2020-12-18 20:56:36.000;14.00;UPA01;42385;NULL
66D48655-2C9E-494C-B347-5257F44DEA29;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":18}";2020-12-18 18:38:31.000;2020-12-18 20:43:58.000;14.00;UPA01;42384;NULL
2D8D6BF5-4416-4EA0-8749-33EC182856C7;"{""AmountDue"":18.00,""AmountPaid"":14.400,""PartnershipId"":6734,""PartnershipName"":""Espaço Varappe"",""PaymentMethod"":18}";2020-12-18 17:38:26.000;2020-12-18 20:42:48.000;14.40;UPA01;42383;NULL
E76CB1EA-0496-40B2-9E6E-FBFA4063FB4A;"{""AmountDue"":14.00,""AmountPaid"":14.00,""PaymentMethod"":1}";2020-12-18 18:58:23.000;2020-12-18 20:41:43.000;14.00;UPA01;42382;NULL
88D4BD83-3BBB-421F-B526-BFDB2E0B77E0;"{""AmountDue"":10.00,""AmountPaid"":10.00,""PaymentMethod"":18}";2020-12-18 19:22:59.000;2020-12-18 20:11:11.000;10.00;UPA01;42381;NULL
